City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Klaksvik,FO,2022-06-15 12:35:31,62.2266,-6.589,50.92,96,100,14.38
294,Tilichiki,RU,2022-06-15 12:35:31,60.4667,166.1,43.79,85,6,5.26
295,Kalabo,ZM,2022-06-15 12:35:32,-14.97,22.6814,85.12,20,1,2.21
296,Burns Lake,CA,2022-06-15 12:35:32,54.2331,-125.7533,31.42,87,0,2.66
297,Porto Seguro,BR,2022-06-15 12:35:33,-16.4497,-39.0647,70.32,78,75,5.75
298,Leningradskiy,RU,2022-06-15 12:35:34,69.3833,178.4167,32.95,90,100,14.5
299,Dalvik,IS,2022-06-15 12:35:34,65.9702,-18.5286,60.73,67,67,6.76
300,Andenes,NO,2022-06-15 12:35:35,69.3143,16.1194,48.18,76,75,9.22
301,Yarim,YE,2022-06-15 12:35:35,14.298,44.3779,78.04,11,28,21.85
302,Scottsbluff,US,2022-06-15 12:35:36,41.8666,-103.6672,57.29,30,0,6.91
303,Vilyuysk,RU,2022-06-15 12:35:36,63.7553,121.6247,61.52,70,100,4.74
304,Thanh Hoa,VN,2022-06-15 12:35:37,19.8,105.7667,77.63,91,100,0.34
305,Noumea,NC,2022-06-15 12:35:37,-22.2763,166.4572,75.0,99,77,10.89
306,Vigia Del Fuerte,CO,2022-06-15 12:35:38,6.5789,-76.8863,75.11,93,85,3.6
307,Khvastovichi,RU,2022-06-15 12:34:25,53.4694,35.0941,65.39,56,61,11.36
308,Vorobyevka,RU,2022-06-15 12:35:39,50.6451,40.9245,64.54,86,100,12.41
309,Dikson,RU,2022-06-15 12:35:40,73.5069,80.5464,38.61,75,14,6.62
310,Storforshei,NO,2022-06-15 12:35:40,66.4043,14.5233,55.18,66,75,9.22
311,Treinta Y Tres,UY,2022-06-15 12:35:41,-33.2333,-54.3833,55.24,71,7,4.18
312,Ostrovnoy,RU,2022-06-15 12:35:41,68.0531,39.5131,59.95,55,100,14.81
313,Jiuquan,CN,2022-06-15 12:36:42,39.7432,98.5174,83.14,6,100,9.35
314,Lavrentiya,RU,2022-06-15 12:36:42,65.5833,-171.0,36.55,99,100,7.83
315,Mingoyo,TZ,2022-06-15 12:36:43,-10.1,39.6333,84.61,54,29,10.63
316,Aripuana,BR,2022-06-15 12:36:43,-9.1667,-60.6333,76.44,65,91,1.63
317,Labrea,BR,2022-06-15 12:36:44,-7.2586,-64.7981,78.39,71,40,0.36
318,Bambous Virieux,MU,2022-06-15 12:36:44,-20.3428,57.7575,76.21,83,75,13.8
319,Sulphur Springs,US,2022-06-15 12:36:45,33.1385,-95.6011,79.92,83,0,0.0
320,La Montanita,CO,2022-06-15 12:36:46,1.4766,-75.4398,73.44,77,39,1.23
321,Severo-Kurilsk,RU,2022-06-15 12:36:46,50.6789,156.125,47.64,89,96,7.96
322,Luanda,AO,2022-06-15 12:36:45,-8.8368,13.2343,77.58,66,100,13.58
323,San Pablo,PH,2022-06-15 12:36:47,14.0669,121.3258,79.9,91,99,2.06
324,Santa Maria,BR,2022-06-15 12:36:47,-29.6842,-53.8069,56.5,67,0,13.8
325,Fortuna,US,2022-06-15 12:36:48,40.5982,-124.1573,52.93,66,100,3.44
326,Keningau,MY,2022-06-15 12:36:48,5.3378,116.1602,72.46,98,97,2.8
327,Kaeo,NZ,2022-06-15 12:36:49,-35.1,173.7833,49.32,94,8,4.59
328,Edd,ER,2022-06-15 12:36:49,13.9297,41.6925,91.76,59,96,20.02
329,Cherskiy,RU,2022-06-15 12:33:10,68.75,161.3,52.43,44,0,6.91
330,Kavaratti,IN,2022-06-15 12:36:51,10.5669,72.642,83.52,74,100,20.71
331,Chumikan,RU,2022-06-15 12:36:52,54.7183,135.315,36.18,99,100,4.12
332,Lat Yao,TH,2022-06-15 12:36:52,15.751,99.7893,88.86,55,92,6.15
333,Collie,AU,2022-06-15 12:36:53,-33.3667,116.15,50.85,94,6,3.8
334,San Jeronimo,PE,2022-06-15 12:36:53,-11.9472,-75.2829,46.4,70,2,1.36
335,Pitanga,BR,2022-06-15 12:36:54,-24.7572,-51.7614,55.96,76,100,5.61
336,Sungaipenuh,ID,2022-06-15 12:36:54,-2.0833,101.3833,64.22,98,99,2.06
337,Uirauna,BR,2022-06-15 12:36:55,-6.5183,-38.4122,78.82,66,76,6.06
338,Palmer,US,2022-06-15 12:36:55,42.1584,-72.3287,71.06,64,40,1.99
339,Bathsheba,BB,2022-06-15 12:36:56,13.2167,-59.5167,84.81,79,75,18.41
340,Nanortalik,GL,2022-06-15 12:36:57,60.1432,-45.2371,38.53,88,55,2.75
341,Shimoda,JP,2022-06-15 12:36:57,34.6667,138.95,63.1,89,100,7.47
342,Grindavik,IS,2022-06-15 12:36:58,63.8424,-22.4338,52.27,71,75,17.27
343,Price,US,2022-06-15 12:36:58,39.5994,-110.8107,47.46,31,0,10.36
344,Marsa Matruh,EG,2022-06-15 12:36:59,31.3525,27.2453,82.6,57,0,11.5
345,Excelsior Springs,US,2022-06-15 12:36:59,39.3392,-94.2261,81.3,74,0,8.05
346,Vanavara,RU,2022-06-15 12:37:00,60.34,102.2797,68.27,69,52,3.31
347,Darnah,LY,2022-06-15 12:37:00,32.767,22.6367,78.12,63,0,15.26
348,Vysokovsk,RU,2022-06-15 12:32:39,56.3167,36.55,60.46,62,67,15.01
349,Gat,IL,2022-06-15 12:37:01,31.61,34.7642,87.4,27,0,14.56
350,Vostok,RU,2022-06-15 12:37:02,46.4856,135.8833,53.51,87,100,4.16
351,Te Anau,NZ,2022-06-15 12:37:02,-45.4167,167.7167,43.45,95,100,5.59
352,Ulefoss,NO,2022-06-15 12:37:03,59.2838,9.2646,73.09,59,100,5.03
353,Egvekinot,RU,2022-06-15 12:37:03,66.3167,-179.1667,28.67,95,98,4.85
354,Quatre Cocos,MU,2022-06-15 12:37:04,-20.2078,57.7625,76.08,75,19,16.37
355,Kharp,RU,2022-06-15 12:37:04,66.8014,65.8081,69.67,32,88,11.43
356,Roald,NO,2022-06-15 12:37:05,62.5833,6.1333,64.17,72,75,4.61
357,Pahrump,US,2022-06-15 12:37:05,36.2083,-115.9839,69.85,15,0,1.88
358,Kyzyl-Suu,KG,2022-06-15 12:37:07,42.3414,78.0056,58.57,71,100,6.85
359,Brza Palanka,RS,2022-06-15 12:38:07,44.4709,22.444,75.45,49,14,9.8
360,Mazara Del Vallo,IT,2022-06-15 12:38:08,37.6641,12.588,92.93,62,0,9.28
361,Moscow,RU,2022-06-15 12:34:13,55.7522,37.6156,68.23,54,58,14.32
362,Caconda,AO,2022-06-15 12:38:09,-13.7333,15.0667,78.91,9,6,6.67
363,Baghdad,IQ,2022-06-15 12:35:36,33.3406,44.4009,105.71,13,0,12.66
364,Montevideo,UY,2022-06-15 12:33:56,-34.8335,-56.1674,53.51,89,0,6.91
365,Palora,EC,2022-06-15 12:38:10,-1.7,-77.9333,66.31,71,12,0.31
366,Atambua,ID,2022-06-15 12:38:11,-9.1061,124.8925,72.01,85,51,5.5
367,Tyrma,RU,2022-06-15 12:38:11,50.0833,132.1667,61.54,77,100,1.48
368,Yaan,NG,2022-06-15 12:38:12,7.3833,8.5667,88.84,53,76,5.35
369,Muhos,FI,2022-06-15 12:38:12,64.808,25.9931,65.98,75,100,5.1
370,Toowoomba,AU,2022-06-15 12:38:13,-27.55,151.9667,51.26,90,97,2.17
371,San Patricio,US,2022-06-15 12:38:13,28.017,-97.5169,82.85,77,100,12.48
372,Ngunguru,NZ,2022-06-15 12:38:14,-35.6167,174.5,52.66,82,10,8.03
373,Sirjan,IR,2022-06-15 12:37:19,29.452,55.6814,96.17,7,2,9.82
374,Omboue,GA,2022-06-15 12:38:15,-1.5746,9.2618,80.96,64,47,12.77
375,Paita,PE,2022-06-15 12:38:06,-5.0892,-81.1144,63.34,79,2,14.16
376,Cuamba,MZ,2022-06-15 12:38:16,-14.8031,36.5372,84.13,30,49,4.65
377,Nyurba,RU,2022-06-15 12:38:17,63.2842,118.3319,59.2,78,89,4.23
378,Baherden,TM,2022-06-15 12:38:17,38.4362,57.4316,99.19,20,0,5.17
379,Lubao,PH,2022-06-15 12:38:18,14.9167,120.55,85.71,79,100,3.4
380,Boda,CF,2022-06-15 12:38:18,4.3189,17.4695,87.51,50,100,2.73
381,Vung Tau,VN,2022-06-15 12:38:19,10.346,107.0843,84.67,72,100,8.77
382,Tacuarembo,UY,2022-06-15 12:38:19,-31.7333,-55.9833,55.8,75,7,3.98
383,Hanzhong,CN,2022-06-15 12:38:20,33.0728,107.0303,78.01,53,0,5.46
384,Buchanan,LR,2022-06-15 12:38:21,5.8808,-10.0467,80.69,79,97,12.26
385,Goroka,PG,2022-06-15 12:38:21,-6.0834,145.3873,59.22,96,92,0.96
386,Kilindoni,TZ,2022-06-15 12:38:22,-7.9139,39.6668,79.38,68,0,9.17
387,Komatipoort,ZA,2022-06-15 12:38:22,-25.4332,31.9548,74.43,34,4,10.33
388,Auki,SB,2022-06-15 12:38:23,-8.7676,160.7034,77.61,87,100,4.5
389,Vao,NC,2022-06-15 12:38:23,-22.6667,167.4833,72.77,83,100,23.38
390,Bubaque,GW,2022-06-15 12:38:24,11.2833,-15.8333,80.58,81,100,11.65
391,Lichuan,CN,2022-06-15 12:35:59,30.3,108.85,66.6,76,100,2.57
392,Grand Gaube,MU,2022-06-15 12:38:25,-20.0064,57.6608,76.37,67,4,8.99
393,Bowmore,US,2022-06-15 12:38:25,34.9421,-79.3031,82.74,74,0,8.05
394,Obihiro,JP,2022-06-15 12:38:26,42.9172,143.2044,52.16,90,100,3.02
395,Camopi,GF,2022-06-15 12:38:26,3.1655,-52.3158,79.99,74,84,3.38
396,Itarema,BR,2022-06-15 12:38:27,-2.9248,-39.9167,81.57,62,10,14.65
397,Vagur,FO,2022-06-15 12:38:27,61.4732,-6.8119,48.18,97,100,10.33
398,Ambagarh Chauki,IN,2022-06-15 12:38:28,20.7833,80.7167,93.51,43,72,9.44
399,San Gabriel Casa Blanca,MX,2022-06-15 12:38:28,18.15,-97.1333,69.87,94,100,3.09
400,Xining,CN,2022-06-15 12:38:29,36.6167,101.7667,66.43,25,100,4.05
401,Dunbar,US,2022-06-15 12:38:29,38.3606,-81.7374,82.99,91,75,1.01
402,Porto Walter,BR,2022-06-15 12:38:30,-8.2686,-72.7439,69.51,62,94,1.07
403,Rawson,AR,2022-06-15 12:38:30,-43.3002,-65.1023,45.03,73,7,3.47
404,Nishihara,JP,2022-06-15 12:38:31,26.1842,127.7558,74.48,97,100,12.66
405,San Cosme Y Damian,PY,2022-06-15 12:38:31,-27.3167,-56.35,56.89,75,0,8.03
406,Soria,ES,2022-06-15 12:38:32,41.6667,-2.6667,97.11,24,1,8.25
407,Lugovoy,KZ,2022-06-15 12:39:32,42.9472,72.7644,75.43,49,81,8.88
408,Vangaindrano,MG,2022-06-15 12:39:33,-23.35,47.6,73.47,83,44,7.94
409,Vestmannaeyjar,IS,2022-06-15 12:39:34,63.4427,-20.2734,52.79,76,40,12.66
410,Hammerfest,NO,2022-06-15 12:39:34,70.6634,23.6821,45.05,76,75,12.66
411,Lakes Entrance,AU,2022-06-15 12:39:35,-37.8811,147.981,53.1,70,99,8.59
412,Ewa Beach,US,2022-06-15 12:39:35,21.3156,-158.0072,75.15,74,0,6.91
413,Gopalpur,IN,2022-06-15 12:39:36,19.2667,84.9167,85.06,80,100,14.27
414,Abaete,BR,2022-06-15 12:39:36,-19.16,-45.4458,68.02,56,100,3.89
415,Zaria,NG,2022-06-15 12:39:37,11.1113,7.7227,96.35,28,86,8.05
416,Muisne,EC,2022-06-15 12:39:37,0.6,-80.0333,75.63,87,100,10.89
417,Ambon,ID,2022-06-15 12:39:38,-3.6954,128.1814,78.24,15,40,3.44
418,Saint-Vallier,FR,2022-06-15 12:39:38,46.6411,4.3711,93.97,33,0,6.55
419,Barra Do Garcas,BR,2022-06-15 12:39:39,-15.89,-52.2567,70.38,68,0,0.0
420,Heihe,CN,2022-06-15 12:39:39,50.2441,127.4902,66.78,88,57,3.27
421,Kurumkan,RU,2022-06-15 12:39:40,54.3,110.3,68.83,49,40,5.84
422,Sovetskiy,RU,2022-06-15 12:39:40,61.3614,63.5842,73.18,33,85,5.46
423,Cullman,US,2022-06-15 12:39:41,34.1748,-86.8436,80.6,89,0,0.0
424,Florianopolis,BR,2022-06-15 12:39:41,-27.6146,-48.5012,64.13,83,0,11.5
425,Polson,US,2022-06-15 12:39:42,47.6936,-114.1632,49.21,83,100,6.73
426,Thyboron,DK,2022-06-15 12:39:29,56.6985,8.2124,62.19,81,100,13.24
427,Yerbogachen,RU,2022-06-15 12:39:43,61.2767,108.0108,65.07,64,32,4.76
428,Queanbeyan,AU,2022-06-15 12:39:43,-35.35,149.2333,43.18,93,75,4.61
429,Natchitoches,US,2022-06-15 12:39:44,31.7668,-93.1335,76.05,85,16,6.78
430,Comodoro Rivadavia,AR,2022-06-15 12:39:44,-45.8667,-67.5,31.86,93,0,4.61
431,Lerik,AZ,2022-06-15 12:39:45,38.7726,48.4128,79.52,63,100,5.5
432,Port Blair,IN,2022-06-15 12:39:45,11.6667,92.75,84.24,79,40,5.75
433,Saint-Francois,FR,2022-06-15 12:39:46,46.4154,3.9054,91.67,43,0,3.44
434,Road Town,VG,2022-06-15 12:39:46,18.4167,-64.6167,82.49,83,40,6.91
435,Zhanaozen,KZ,2022-06-15 12:39:47,43.3,52.8,94.39,17,100,16.49
436,Statesville,US,2022-06-15 12:39:47,35.7826,-80.8873,82.71,60,0,5.75
437,Labuan,MY,2022-06-15 12:39:48,5.2767,115.2417,82.76,83,40,0.0
438,Sol-Iletsk,RU,2022-06-15 12:39:48,51.1631,54.9918,77.59,37,46,6.17
439,Edmundston,CA,2022-06-15 12:39:49,47.3737,-68.3251,60.75,88,40,4.61
440,Shelburne,CA,2022-06-15 12:39:49,44.0787,-80.2041,66.99,58,100,8.05
441,Fairlie,GB,2022-06-15 12:39:50,55.756,-4.8556,68.49,71,85,9.84
442,Brownsville,US,2022-06-15 12:39:50,25.9018,-97.4975,81.99,87,0,6.91
443,Sailana,IN,2022-06-15 12:39:51,23.4667,74.9167,94.91,32,73,12.88
444,Torrington,US,2022-06-15 12:39:51,41.8007,-73.1212,70.68,75,48,1.99
445,Tocopilla,CL,2022-06-15 12:39:52,-22.092,-70.1979,60.24,64,18,2.95
446,Takoradi,GH,2022-06-15 12:39:52,4.8845,-1.7554,78.19,87,100,11.92
447,Tacoronte,ES,2022-06-15 12:39:53,28.4769,-16.4102,73.45,66,20,16.11
448,Port Hedland,AU,2022-06-15 12:39:53,-20.3167,118.5667,69.85,73,37,0.0
449,Byron Bay,AU,2022-06-15 12:39:54,-28.65,153.6167,57.94,84,0,5.91
450,Pangoa,PE,2022-06-15 12:39:54,-12.1167,-73.0,67.32,69,5,1.81
451,Taoudenni,ML,2022-06-15 12:39:55,22.6783,-3.9836,109.42,6,0,5.64
452,Guerrero Negro,MX,2022-06-15 12:39:55,27.9769,-114.0611,60.26,92,1,9.06
453,Sayat,TM,2022-06-15 12:39:56,38.7839,63.8803,102.07,10,0,16.98
454,Alekseyevsk,RU,2022-06-15 12:39:56,57.8406,108.3492,65.52,69,14,0.72
455,Richards Bay,ZA,2022-06-15 12:39:57,-28.783,32.0377,64.89,54,45,13.09
456,Pohrebyshche,UA,2022-06-15 12:40:58,49.4864,29.2636,65.01,49,71,10.51
457,Hamilton,US,2022-06-15 12:40:59,39.1834,-84.5333,84.74,84,20,3.44
458,Bartica,GY,2022-06-15 12:40:59,6.4,-58.6167,79.12,88,15,2.1
459,Inverell,AU,2022-06-15 12:41:00,-29.7833,151.1167,49.15,82,0,3.44
460,Batagay-Alyta,RU,2022-06-15 12:41:01,67.8006,130.4114,52.7,80,81,9.84
461,Pandan,PH,2022-06-15 12:41:01,14.0453,124.1694,82.0,80,19,9.75
462,Sitangkai,PH,2022-06-15 12:41:02,4.6628,119.3928,84.18,73,86,11.27
463,Karasjok,NO,2022-06-15 12:41:02,69.4719,25.5112,50.99,56,98,11.81
464,Marzuq,YE,2022-06-15 12:41:03,14.4,46.4667,96.49,9,48,14.18
465,San Cristobal,VE,2022-06-15 12:41:03,7.7669,-72.225,73.58,96,100,4.68
466,Kurchum,KZ,2022-06-15 12:41:04,48.5722,83.6542,68.72,63,44,7.99
467,Mustasaari,FI,2022-06-15 12:38:31,63.1142,21.6822,66.24,55,75,11.5
468,Kortkeros,RU,2022-06-15 12:41:05,61.8106,51.5806,78.8,34,100,4.32
469,Saint-Pierre,RE,2022-06-15 12:41:06,-21.3393,55.4781,76.91,65,75,2.3
470,Charyshskoye,RU,2022-06-15 12:41:06,51.3978,83.5598,66.0,78,100,3.06
471,George,ZA,2022-06-15 12:41:07,-33.963,22.4617,54.95,62,40,12.66
472,Conceicao Do Araguaia,BR,2022-06-15 12:41:07,-8.2578,-49.2647,83.73,57,6,7.87
473,Lima,PE,2022-06-15 12:36:31,-12.0432,-77.0282,53.85,82,75,2.3
474,Misratah,LY,2022-06-15 12:41:08,32.3754,15.0925,81.32,46,0,12.01
475,Bridgetown,BB,2022-06-15 12:41:09,13.1,-59.6167,84.69,79,75,18.41
476,Marfino,RU,2022-06-15 12:41:09,55.7028,37.3822,65.88,55,75,13.42
477,Morrope,PE,2022-06-15 12:41:10,-6.5417,-80.0111,59.11,77,4,11.27
478,Saint-Ambroise,CA,2022-06-15 12:41:11,48.5501,-71.3324,59.31,100,4,2.3
479,Margate,GB,2022-06-15 12:41:13,51.3813,1.3862,76.1,60,40,10.31
480,Port Hardy,CA,2022-06-15 12:41:14,50.6996,-127.4199,48.38,93,100,2.3
481,Bilibino,RU,2022-06-15 12:41:14,68.0546,166.4372,44.53,59,0,6.38
482,Newport,GB,2022-06-15 12:37:42,51.5877,-2.9984,76.68,61,100,8.01
483,Solnechnyy,RU,2022-06-15 12:41:15,50.7214,136.6319,61.9,74,2,5.12
484,Aragarcas,BR,2022-06-15 12:41:15,-15.8975,-52.2508,70.45,68,0,0.0
485,Touros,BR,2022-06-15 12:41:16,-5.1989,-35.4608,83.66,54,6,14.81
486,Zhigansk,RU,2022-06-15 12:41:16,66.7697,123.3711,57.45,64,12,16.64
487,Pontianak,ID,2022-06-15 12:41:17,-0.0333,109.3333,80.58,83,40,3.44
488,Tazovskiy,RU,2022-06-15 12:41:18,67.4667,78.7,56.98,83,100,11.32
489,San Clemente,US,2022-06-15 12:41:18,33.427,-117.612,65.16,90,0,11.99
490,Belmonte,BR,2022-06-15 12:41:18,-15.8631,-38.8828,74.25,62,100,10.87
491,Adrar,MR,2022-06-15 12:41:19,20.5022,-10.0711,106.12,15,11,13.85
492,Chingirlau,KZ,2022-06-15 12:41:19,51.095,54.0814,79.12,34,44,6.67
493,Tigzirt,DZ,2022-06-15 12:41:19,36.8886,4.1198,87.12,47,23,7.25
494,Paamiut,GL,2022-06-15 12:41:20,61.994,-49.6678,38.32,69,5,13.71
495,Encruzilhada Do Sul,BR,2022-06-15 12:41:21,-30.5439,-52.5219,54.82,75,0,2.44
496,Cururupu,BR,2022-06-15 12:41:21,-1.8283,-44.8683,85.44,58,94,7.7
497,Elat,IL,2022-06-15 12:41:21,29.5581,34.9482,98.44,23,0,11.5
498,Mananara,MG,2022-06-15 12:42:22,-16.1667,49.7667,73.31,91,48,6.2
499,Boguchany,RU,2022-06-15 12:42:22,58.3814,97.4531,73.71,61,58,3.83
500,Puerto Escondido,MX,2022-06-15 12:42:23,15.85,-97.0667,77.32,81,100,10.04
501,Alekseyevka,RU,2022-06-15 12:42:23,50.6309,38.6903,57.11,89,100,4.23
502,Bjornevatn,NO,2022-06-15 12:42:24,69.6672,29.9847,46.74,66,75,10.36
503,Port Lincoln,AU,2022-06-15 12:42:24,-34.7333,135.8667,57.56,78,19,8.5
504,Garissa,KE,2022-06-15 12:42:25,-0.4536,39.6401,94.41,29,1,15.93
505,Mahebourg,MU,2022-06-15 12:42:25,-20.4081,57.7,76.24,83,75,13.8
506,Sao Felix Do Xingu,BR,2022-06-15 12:42:25,-6.6447,-51.995,81.25,66,54,4.18
507,Tabou,CI,2022-06-15 12:42:26,4.423,-7.3528,77.79,87,100,8.57
508,Cristalina,BR,2022-06-15 12:42:26,-16.7686,-47.6136,68.38,58,100,9.15
509,Maloy,NO,2022-06-15 12:42:27,61.9353,5.1136,56.93,89,100,12.26
510,Lagos,NG,2022-06-15 12:42:10,6.5833,3.75,77.32,89,100,7.96
511,Saint-Joseph,RE,2022-06-15 12:42:27,-21.3667,55.6167,75.58,78,20,12.46
512,Roma,US,2022-06-15 12:42:28,43.2128,-75.4557,74.73,74,46,1.99
513,Samfya,ZM,2022-06-15 12:42:28,-11.3649,29.5565,81.09,29,2,1.57
514,Taywarah,AF,2022-06-15 12:42:29,33.35,64.4167,76.82,14,60,20.6
515,Reyes,BO,2022-06-15 12:42:29,-14.3167,-67.3833,59.16,100,0,0.0
516,Berlevag,NO,2022-06-15 12:42:18,70.8578,29.0864,44.55,87,75,6.91
517,Valdivia,CL,2022-06-15 12:42:30,-39.8142,-73.2459,44.69,98,68,1.36
518,Vila Franca Do Campo,PT,2022-06-15 12:42:30,37.7167,-25.4333,72.19,80,83,6.44
519,Chase,CA,2022-06-15 12:42:31,50.8165,-119.6857,49.32,88,13,2.55
520,Puerto Del Rosario,ES,2022-06-15 12:42:31,28.5004,-13.8627,78.55,57,20,17.27
521,Ushtobe,KZ,2022-06-15 12:42:32,45.2514,77.9838,80.49,37,97,3.71
522,Avera,US,2022-06-15 12:42:14,33.194,-82.5271,81.55,63,26,4.9
523,Novaya Ladoga,RU,2022-06-15 12:42:32,60.1025,32.3019,54.43,84,99,2.62
524,Kita,ML,2022-06-15 12:42:33,13.0349,-9.4895,95.85,38,66,10.07
525,Boa Vista,BR,2022-06-15 12:42:33,2.8197,-60.6733,76.98,88,75,3.44
526,Tigil,RU,2022-06-15 12:42:34,57.8,158.6667,44.24,80,100,1.39
527,Bose,IT,2022-06-15 12:42:34,45.4612,8.0137,82.29,59,100,3.36
528,Valer,NO,2022-06-15 12:42:35,60.6785,11.8331,66.7,52,100,2.59
529,Caravelas,BR,2022-06-15 12:42:35,-17.7125,-39.2481,76.84,48,70,8.68
530,Winnemucca,US,2022-06-15 12:42:36,40.973,-117.7357,42.85,45,0,12.66
531,Chitral,PK,2022-06-15 12:42:36,35.8462,71.7858,80.8,34,36,6.42
532,Denpasar,ID,2022-06-15 12:41:36,-8.65,115.2167,83.86,84,40,9.22
533,Kidal,ML,2022-06-15 12:42:37,18.4411,1.4078,104.76,19,1,9.28
534,Taloqan,AF,2022-06-15 12:42:37,36.7361,69.5345,97.25,13,6,5.66
535,Khandyga,RU,2022-06-15 12:42:37,62.6667,135.6,53.02,89,100,3.67
536,Algiers,DZ,2022-06-15 12:42:38,36.7525,3.042,91.22,36,0,6.91
537,Birjand,IR,2022-06-15 12:42:38,32.8663,59.2211,100.87,5,40,11.5
538,Blagoveshchenka,RU,2022-06-15 12:42:39,52.8333,79.8667,63.86,65,98,7.2
539,Sukumo,JP,2022-06-15 12:42:39,32.9333,132.7333,70.07,97,100,2.04
540,Ladario,BR,2022-06-15 12:42:40,-19.0047,-57.6017,71.89,49,0,10.36
541,San Fernando,PH,2022-06-15 12:42:40,15.0286,120.6898,85.73,79,100,3.0
542,Bemidji,US,2022-06-15 12:40:34,47.4736,-94.8803,63.91,97,0,4.61
543,Ayr,GB,2022-06-15 12:43:41,55.4627,-4.6339,66.09,63,20,9.22
544,Andzhiyevskiy,RU,2022-06-15 12:43:41,44.23,43.08,77.07,65,75,8.99
545,Sola,VU,2022-06-15 12:43:42,-13.8833,167.55,77.67,94,100,0.0
546,Mangai,CD,2022-06-15 12:43:42,-4.05,19.5333,88.7,44,100,3.24
547,Maraa,BR,2022-06-15 12:43:42,-1.8333,-65.3667,75.31,91,76,0.29
548,Lusambo,CD,2022-06-15 12:43:43,-4.9667,23.45,97.72,24,71,1.9
549,Camacupa,AO,2022-06-15 12:43:44,-12.0167,17.4833,81.46,15,99,3.58
550,Ilulissat,GL,2022-06-15 12:42:02,69.2167,-51.1,35.62,64,75,9.22
551,Harnosand,SE,2022-06-15 12:43:44,62.6323,17.9379,66.2,48,48,15.03
552,Vestmanna,FO,2022-06-15 12:43:45,62.1564,-7.1664,49.12,100,100,9.22
